Write outputs from the Runge-Kutta solution for each time step
time[s]	r[rad/s	v[m/s]
107.59	3.55825610955	0.692006610872
107.6	3.55981890642	0.693389243606
107.61	3.56137033568	0.694773839128
107.62	3.56291038454	0.696160383789
107.63	3.56443904036	0.697548863923
107.64	3.56595629057	0.698939265849
107.65	3.56746212275	0.700331575868
107.66	3.56895652455	0.701725780268
107.67	3.57043948378	0.703121865318
107.68	3.57191098832	0.704519817275
107.69	3.57337102618	0.705919622378
107.7	3.57481958549	0.707321266852
107.71	3.57625665449	0.708724736906
107.72	3.5776822215	0.710130018737
107.73	3.57909627501	0.711537098522
107.74	3.58049880357	0.712945962428
107.75	3.58188979587	0.714356596605
107.76	3.58326924071	0.71576898719
107.77	3.584637127	0.717183120305
107.78	3.58599344377	0.718598982056
107.79	3.58733818014	0.720016558539
107.8	3.58867132536	0.721435835833
107.81	3.58999286881	0.722856800004
107.82	3.59130279995	0.724279437105
107.83	3.59260110837	0.725703733176
107.84	3.59388778378	0.727129674242
107.85	3.59516281599	0.728557246315
107.86	3.59642619493	0.729986435395
107.87	3.59767791065	0.73141722747
107.88	3.59891795329	0.732849608513
107.89	3.60014631314	0.734283564485
107.9	3.60136298058	0.735719081335
107.91	3.6025679461	0.737156144999
107.92	3.60376120032	0.738594741402
107.93	3.60494273397	0.740034856456
107.94	3.60611253788	0.741476476061
107.95	3.60727060302	0.742919586105
107.96	3.60841692045	0.744364172465
107.97	3.60955148135	0.745810221006
107.98	3.61067427702	0.747257717582
107.99	3.61178529888	0.748706648035
108.0	3.61288453846	0.750156998196
108.01	3.61397198739	0.751608753886
108.02	3.61504763744	0.753061900915
108.03	3.61611148046	0.75451642508
108.04	3.61716350846	0.755972312171
108.05	3.61820371354	0.757429547965
108.06	3.6192320879	0.758888118229
108.07	3.62024862387	0.76034800872
108.08	3.62125331392	0.761809205187
108.09	3.62224615059	0.763271693367
108.1	3.62322712656	0.764735458986
108.11	3.62419623463	0.766200487763
108.12	3.62515346769	0.767666765407
108.13	3.62609881878	0.769134277617
108.14	3.62703228103	0.770603010083
108.15	3.62795384769	0.772072948486
108.16	3.62886351213	0.773544078498
108.17	3.62976126783	0.775016385782
108.18	3.6306471084	0.776489855993
108.19	3.63152102754	0.777964474778
108.2	3.63238301909	0.779440227773
108.21	3.63323307699	0.78091710061
108.22	3.6340711953	0.782395078909
108.23	3.6348973682	0.783874148284
108.24	3.63571158998	0.78535429434
108.25	3.63651385505	0.786835502677
108.26	3.63730415794	0.788317758884
108.27	3.63808249328	0.789801048545
108.28	3.63884885583	0.791285357236
108.29	3.63960324046	0.792770670526
108.3	3.64034564216	0.794256973977
108.31	3.64107605603	0.795744253144
108.32	3.64179447729	0.797232493575
108.33	3.64250090127	0.798721680813
108.34	3.64319532343	0.800211800393
108.35	3.64387773934	0.801702837844
108.36	3.64454814467	0.803194778689
108.37	3.64520653522	0.804687608447
108.38	3.64585290692	0.806181312627
108.39	3.64648725579	0.807675876737
108.4	3.64710957798	0.809171286275
