Write outputs from the Runge-Kutta solution for each time step
time[s]	u[m/s]	v[m/s]	r[rad/s]
112.99999999999785	11.383582276458549	0.49264703888345424	-0.016234332143209
113.09999999999785	11.382571019257012	0.4923401478461398	-0.016236759156563498
113.19999999999784	11.381560158826149	0.4920332216592952	-0.016239186230857055
113.29999999999784	11.380549695378665	0.4917262605607041	-0.016241613363658647
113.39999999999783	11.379539629127017	0.4914192647871053	-0.01624404055255041
113.49999999999783	11.378529960283414	0.4911122345742023	-0.01624646779512752
113.59999999999782	11.377520689059825	0.4908051701566737	-0.016248895088998072
113.69999999999781	11.376511815667968	0.49049807176818283	-0.016251322431782952
113.79999999999781	11.37550334031932	0.4901909396413875	-0.016253749821115725
113.8999999999978	11.374495263225114	0.4898837740079496	-0.016256177254642526
113.9999999999978	11.373487584596338	0.4895765750985448	-0.01625860473002192
114.09999999999779	11.372480304643737	0.4892693431428719	-0.016261032244924818
114.19999999999779	11.371473423577815	0.48896207836966227	-0.016263459797034332
114.29999999999778	11.370466941608832	0.48865478100668913	-0.016265887384045687
114.39999999999777	11.36946085894681	0.4883474512807768	-0.01626831500366609
114.49999999999777	11.368455175801527	0.4880400894178097	-0.016270742653614636
114.59999999999776	11.36744989238252	0.4877326956427415	-0.01627317033162218
114.69999999999776	11.366445008899088	0.4874252701796042	-0.016275598035431247
114.79999999999775	11.36544052556029	0.4871178132515166	-0.01627802576279591
114.89999999999775	11.364436442574943	0.48681032508069355	-0.01628045351148169
114.99999999999774	11.36343276015163	0.4865028058884544	-0.01628288127926545
115.09999999999773	11.362429478498692	0.4861952558952316	-0.016285309063935282
115.19999999999773	11.361426597824234	0.4858876753205794	-0.01628773686329042
115.29999999999772	11.360424118336123	0.4855800643831823	-0.01629016467514112
115.39999999999772	11.359422040241988	0.4852724233008633	-0.016292592497308567
115.49999999999771	11.358420363749222	0.48496475229059227	-0.01629502032762478
115.5999999999977	11.357419089064983	0.4846570515684943	-0.01629744816393249
115.6999999999977	11.356418216396193	0.4843493213498577	-0.016299876004085074
115.7999999999977	11.355417745949536	0.48404156184914215	-0.016302303845946428
115.89999999999769	11.354417677931464	0.4837337732799868	-0.01630473168739088
115.99999999999768	11.353418012548191	0.48342595585521797	-0.016307159526303103
116.09999999999768	11.3524187500057	0.4831181097868572	-0.016309587360578005
116.19999999999767	11.35141989050974	0.4828102352861291	-0.016312015188120647
116.29999999999767	11.350421434265824	0.4825023325634688	-0.016314443006846136
116.39999999999766	11.349423381479234	0.4821944018285298	-0.01631687081467955
116.49999999999766	11.348425732355016	0.4818864432901915	-0.01631929860955583
116.59999999999765	11.347428487097988	0.4815784571565666	-0.0163217263894197
116.69999999999764	11.346431645912732	0.4812704436350088	-0.016324154152225573
116.79999999999764	11.3454352090036	0.4809624029321199	-0.01632658189593746
116.89999999999763	11.344439176574712	0.4806543352537571	-0.016329009618528886
116.99999999999763	11.343443548829956	0.48034624080504046	-0.0163314373179828
117.09999999999762	11.342448325972992	0.48003811979035976	-0.016333864992291492
117.19999999999762	11.341453508207247	0.4797299724133819	-0.016336292639456497
117.29999999999761	11.340459095735916	0.4794217988770576	-0.016338720257488525
117.3999999999976	11.339465088761969	0.47911359938362874	-0.016341147844407364
117.4999999999976	11.338471487488142	0.478805374134635	-0.016343575398241807
117.59999999999759	11.337478292116943	0.4784971233309206	-0.016346002917029562
117.69999999999759	11.336485502850651	0.4781888471726415	-0.01634843039881717
117.79999999999758	11.335493119891318	0.47788054585927164	-0.016350857841659936
117.89999999999758	11.334501143440763	0.47757221958961	-0.016353285243621826
117.99999999999757	11.33350957370058	0.47726386856178676	-0.016355712602775414
118.09999999999756	11.332518410872135	0.4769554929732702	-0.01635813991720178
118.19999999999756	11.331527655156565	0.476647093020873	-0.01636056718499045
118.29999999999755	11.330537306754781	0.4763386689007586	-0.016362994404239307
118.39999999999755	11.329547365867464	0.4760302208084477	-0.01636542157305452
118.49999999999754	11.328557832695072	0.4757217489388244	-0.016367848689550466
118.59999999999754	11.327568707437832	0.4754132534861426	-0.01637027575184966
118.69999999999753	11.326579990295746	0.47510473464403197	-0.01637270275808267
118.79999999999752	11.325591681468591	0.4747961926055042	-0.016375129706388054
118.89999999999752	11.324603781155917	0.4744876275629591	-0.016377556594912288
118.99999999999751	11.323616289557048	0.4741790397081904	-0.016379983421809678
119.09999999999751	11.322629206871081	0.473870429232392	-0.016382410185242308
119.1999999999975	11.321642533296892	0.4735617963261636	-0.016384836883379952
119.2999999999975	11.320656269033126	0.4732531411795166	-0.016387263514400018
119.39999999999749	11.319670414278207	0.47294446398188017	-0.016389690076487475
119.49999999999748	11.31868496923033	0.47263576492210646	-0.016392116567834774
119.59999999999748	11.317699934087472	0.47232704418847676	-0.01639454298664179
119.69999999999747	11.316715309047378	0.47201830196870687	-0.016396969331115757
119.79999999999747	11.315731094307575	0.4717095384499527	-0.01639939559947119
119.89999999999746	11.31474729006536	0.471400753818816	-0.01640182178992982
119.99999999999746	11.313763896517814	0.4710919482613496	-0.016404247900720544
120.09999999999745	11.312780913861786	0.47078312196306277	-0.01640667393007934
120.19999999999744	11.311798342293905	0.470474275108927	-0.016409099876249215
120.29999999999744	11.310816182010576	0.47016540788338085	-0.016411525737480136
120.39999999999743	11.309834433207982	0.4698565204703356	-0.016413951512028967
120.49999999999743	11.308853096082082	0.4695476130531802	-0.01641637719815941
120.59999999999742	11.307872170828611	0.4692386858147867	-0.016418802794141932
120.69999999999742	11.306891657643083	0.46892973893751516	-0.016421228298253723
120.79999999999741	11.305911556720787	0.4686207726032189	-0.016423653708778616
120.8999999999974	11.30493186825679	0.4683117869932493	-0.016426079024007036
120.9999999999974	11.303952592445942	0.4680027822884613	-0.016428504242235936
121.0999999999974	11.302973729482861	0.4676937586692177	-0.016430929361768747
121.19999999999739	11.30199527956195	0.4673847163153945	-0.016433354380915307
121.29999999999738	11.301017242877387	0.46707565540638574	-0.016435779297991806
121.39999999999738	11.300039619623128	0.46676657612110795	-0.01643820411132074
121.49999999999737	11.299062409992908	0.4664574786380054	-0.016440628819230835
121.59999999999737	11.298085614180241	0.46614836313505453	-0.016443053420057006
121.69999999999736	11.297109232378418	0.46583922978976866	-0.016445477912140294
121.79999999999735	11.29613326478051	0.46553007877920277	-0.016447902293827813
121.89999999999735	11.295157711579364	0.4652209102799579	-0.01645032656347269
121.99999999999734	11.294182572967607	0.46491172446818574	-0.016452750719434018
122.09999999999734	11.293207849137646	0.4646025215195934	-0.0164551747600768
122.19999999999733	11.292233540281666	0.46429330160944754	-0.01645759868377189
122.29999999999733	11.291259646591628	0.463984064912579	-0.01646002248889595
122.39999999999732	11.290286168259279	0.463674811603387	-0.016462446173831385
122.49999999999731	11.289313105476136	0.4633655418558439	-0.016464869736966304
122.59999999999731	11.288340458433503	0.46305625584349897	-0.01646729317669446
122.6999999999973	11.287368227322458	0.462746953739483	-0.0164697164914152
122.7999999999973	11.286396412333863	0.4624376357165125	-0.01647213967953342
122.89999999999729	11.285425013658354	0.4621283019468938	-0.01647456273945951
122.99999999999729	11.28445403148635	0.46181895260252726	-0.0164769856696093
123.09999999999728	11.283483466008049	0.46150958785491136	-0.016479408468404032
123.19999999999727	11.282513317413427	0.4612002078751468	-0.01648183113427028
123.29999999999727	11.28154358589224	0.4608908128339406	-0.01648425366563993
123.39999999999726	11.280574271634027	0.4605814029016099	-0.01648667606095011
123.49999999999726	11.279605374828101	0.4602719782480862	-0.016489098318643165
123.59999999999725	11.278636895663558	0.459962539042919	-0.016491520437166583
123.69999999999725	11.277668834329273	0.45965308545528005	-0.016493942414972977
123.79999999999724	11.2767011910139	0.4593436176539668	-0.016496364250520024
123.89999999999723	11.275733965905877	0.4590341358074066	-0.016498785942270416
123.99999999999723	11.274767159193415	0.4587246400836602	-0.016501207488691827
124.09999999999722	11.27380077106451	0.4584151306504257	-0.016503628888256856
124.19999999999722	11.272834801706935	0.4581056076750422	-0.016506050139442993
124.29999999999721	11.271869251308246	0.45779607132449346	-0.016508471240732573
124.3999999999972	11.270904120055775	0.45748652176541155	-0.016510892190612723
124.4999999999972	11.269939408136636	0.4571769591640805	-0.016513312987575333
124.5999999999972	11.268975115737723	0.4568673836864399	-0.016515733630117005
124.69999999999719	11.268011243045708	0.45655779549808845	-0.016518154116739014
124.79999999999718	11.267047790247046	0.4562481947642874	-0.01652057444594726
124.89999999999718	11.26608475752797	0.4559385816499642	-0.016522994616252243
124.99999999999717	11.265122145074493	0.4556289563197158	-0.016525414626168994
125.09999999999717	11.264159953072406	0.4553193189378121	-0.016527834474217067
125.19999999999716	11.263198181707285	0.4550096696681994	-0.01653025415892047
125.29999999999715	11.262236831164481	0.4547000086745037	-0.01653267367880765
125.39999999999715	11.261275901629126	0.45439033612003427	-0.016535093032411432
125.49999999999714	11.260315393286135	0.4540806521677864	-0.016537512218268994
125.59999999999714	11.259355306320197	0.4537709569804454	-0.01653993123492182
125.69999999999713	11.258395640915786	0.4534612507203892	-0.016542350080915667
125.79999999999713	11.257436397257154	0.4531515335496919	-0.01654476875480053
125.89999999999712	11.256477575528331	0.45284180563012694	-0.016547187255130588
125.99999999999712	11.255519175913129	0.45253206712317007	-0.01654960558046419
126.09999999999711	11.25456119859514	0.4522223181900027	-0.016552023729363798
126.1999999999971	11.253603643757732	0.45191255899151483	-0.016554441700395963
126.2999999999971	11.252646511584055	0.45160278968830825	-0.016556859492131284
126.39999999999709	11.251689802257042	0.4512930104406994	-0.01655927710314437
126.49999999999709	11.250733515959398	0.45098322140872266	-0.016561694532013806
126.59999999999708	11.249777652873615	0.4506734227521329	-0.016564111777322123
126.69999999999708	11.248822213181958	0.45036361463040897	-0.016566528837655754
126.79999999999707	11.247867197066475	0.4500537972027562	-0.016568945711605006
126.89999999999706	11.246912604708992	0.44974397062810945	-0.016571362397764022
126.99999999999706	11.245958436291117	0.44943413506513613	-0.01657377889473075
127.09999999999705	11.245004691994232	0.44912429067223875	-0.016576195201106904
127.19999999999705	11.244051371999504	0.44881443760755807	-0.016578611315497944
127.29999999999704	11.243098476487875	0.44850457602897564	-0.016581027236513026
127.39999999999704	11.242146005640066	0.44819470609411666	-0.016583442962764976
127.49999999999703	11.241193959636579	0.4478848279603528	-0.016585858492870264
127.59999999999702	11.240242338657694	0.44757494178480484	-0.01658827382544896
127.69999999999702	11.23929114288347	0.4472650477243454	-0.016590688959124713
127.79999999999701	11.238340372493743	0.44695514593560154	-0.016593103892524715
127.89999999999701	11.23739002766813	0.4466452365749575	-0.016595518624279666
127.999999999997	11.236440108586025	0.4463353197985574	-0.01659793315302375
128.099999999997	11.235490615426603	0.4460253957623075	-0.016600347477394597
128.199999999997	11.234541548368812	0.44571546462187916	-0.01660276159603327
128.299999999997	11.233592907591383	0.44540552653271126	-0.0166051755075842
128.399999999997	11.232644693272825	0.4450955816500126	-0.0166075892106952
128.499999999997	11.231696905591422	0.4447856301287646	-0.0166100027040174
128.59999999999698	11.230749544725239	0.4444756721237236	-0.01661241598620523
128.69999999999698	11.229802610852117	0.44416570778942344	-0.016614829055916405
128.79999999999697	11.228856104149678	0.44385573728017796	-0.016617241911811874
128.89999999999696	11.227910024795317	0.4435457607500833	-0.0166196545525558
128.99999999999696	11.22696437296621	0.44323577835302014	-0.01662206697681554
129.09999999999695	11.22601914883931	0.4429257902426565	-0.016624479183261605
129.19999999999695	11.225074352591346	0.4426157965724496	-0.016626891170567638
129.29999999999694	11.224129984398825	0.4423057974956486	-0.01662930293741039
129.39999999999694	11.223186044438032	0.44199579316529664	-0.016631714482469685
129.49999999999693	11.222242532885028	0.44168578373423323	-0.0166341258044284
129.59999999999692	11.221299449915653	0.4413757693550965	-0.01663653690197243
129.69999999999692	11.220356795705522	0.4410657501803254	-0.016638947773790682
129.7999999999969	11.219414570430025	0.44075572636216204	-0.016641358418575017
129.8999999999969	11.218472774264335	0.4404456980526537	-0.016643768835020247
129.9999999999969	11.217531407383392	0.44013566540365523	-0.01664617902182411
130.0999999999969	11.216590469961922	0.439825628566831	-0.016648588977687232
130.1999999999969	11.215649962174421	0.43951558769365723	-0.01665099870131311
130.29999999999688	11.214709884195162	0.439205542935424	-0.016653408191408082
130.39999999999688	11.213770236198197	0.4388954944432374	-0.016655817446681317
130.49999999999687	11.21283101835735	0.43858544236802144	-0.016658226465844767
130.59999999999687	11.211892230846225	0.4382753868605205	-0.01666063524761316
130.69999999999686	11.210953873838196	0.43796532807130095	-0.016663043790703966
130.79999999999686	11.210015947506418	0.43765526615075345	-0.01666545209383739
130.89999999999685	11.20907845202382	0.4373452012490948	-0.016667860155736326
130.99999999999685	11.208141387563101	0.43703513351637013	-0.01667026797512635
131.09999999999684	11.207204754296743	0.43672506310245457	-0.016672675550735688
131.19999999999683	11.206268552396997	0.4364149901570555	-0.016675082881295197
131.29999999999683	11.205332782035892	0.43610491482971425	-0.016677489965538347
131.39999999999682	11.204397443385231	0.43579483726980817	-0.016679896802201187
131.49999999999682	11.20346253661659	0.4354847576265525	-0.016682303390022333
131.5999999999968	11.20252806190132	0.4351746760490022	-0.01668470972774294
131.6999999999968	11.201594019410548	0.43486459268605376	-0.016687115814106684
131.7999999999968	11.200660409315173	0.43455450768644727	-0.016689521647859737
131.8999999999968	11.199727231785866	0.43424442119876794	-0.016691927227750748
131.9999999999968	11.198794486993078	0.4339343333714482	-0.016694332552530822
132.09999999999678	11.197862175107026	0.43362424435276936	-0.0166967376209535
132.19999999999678	11.196930296297706	0.4333141542908633	-0.01669914243177473
132.29999999999677	11.195998850734886	0.4330040633337144	-0.01670154698375286
132.39999999999677	11.195067838588106	0.4326939716291611	-0.016703951275648606
132.49999999999676	11.194137260026677	0.43238387932489797	-0.016706355306225038
132.59999999999675	11.193207115219687	0.43207378656847695	-0.016708759074247553
132.69999999999675	11.192277404335995	0.4317636935073094	-0.016711162578483867
132.79999999999674	11.19134812754423	0.43145360028866775	-0.016713565817703988
132.89999999999674	11.190419285012798	0.43114350705968685	-0.016715968790680193
132.99999999999673	11.18949087690987	0.4308334139673661	-0.016718371496187014
133.09999999999673	11.188562903403398	0.4305233211585706	-0.01672077393300122
133.19999999999672	11.187635364661098	0.43021322878003326	-0.01672317609990179
133.29999999999671	11.18670826085046	0.429903136978356	-0.01672557799566991
133.3999999999967	11.18578159213875	0.4295930459000115	-0.016727979619088937
133.4999999999967	11.184855358692996	0.4292829556913448	-0.01673038096894439
133.5999999999967	11.183929560680005	0.4289728664985747	-0.01673278204402393
133.6999999999967	11.183004198266351	0.4286627784677956	-0.016735182843117334
133.7999999999967	11.18207927161838	0.42835269174497875	-0.0167375833650165
133.89999999999668	11.181154780902206	0.4280426064759739	-0.016739983608515405
133.99999999999667	11.18023072628372	0.4277325228065108	-0.016742383572410098
134.09999999999667	11.179307107928574	0.4274224408822006	-0.016744783255498684
134.19999999999666	11.178383926002196	0.42711236084853743	-0.016747182656581296
134.29999999999666	11.177461180669782	0.4268022828508997	-0.016749581774460096
134.39999999999665	11.176538872096298	0.4264922070345519	-0.016751980607939244
134.49999999999665	11.17561700044648	0.42618213354464546	-0.01675437915582488
134.59999999999664	11.17469556588483	0.42587206252622084	-0.016756777416925123
134.69999999999663	11.173774568575622	0.4255619941242083	-0.01675917539005004
134.79999999999663	11.172854008682899	0.4252519284834298	-0.01676157307401163
134.89999999999662	11.17193388637047	0.4249418657486	-0.016763970467623818
134.99999999999662	11.171014201801913	0.4246318060643279	-0.016766367569702432
135.0999999999966	11.170094955140579	0.424321749575118	-0.016768764379065187
135.1999999999966	11.16917614654958	0.4240116964253718	-0.01677116089453167
135.2999999999966	11.168257776191798	0.42370164675938893	-0.01677355711492333
135.3999999999966	11.167339844229884	0.4233916007213687	-0.01677595303906345
135.4999999999966	11.166422350826258	0.42308155845541123	-0.01677834866577715
135.59999999999658	11.165505296143102	0.42277152010551877	-0.016780743993891352
135.69999999999658	11.164588680342371	0.42246148581559706	-0.016783139022234782
135.79999999999657	11.163672503585781	0.42215145572945645	-0.016785533749637944
135.89999999999657	11.162756766034818	0.4218414299908133	-0.016787928174933107
135.99999999999656	11.161841467850733	0.42153140874329115	-0.0167903222969543
136.09999999999656	11.160926609194545	0.42122139213042187	-0.01679271611453729
136.19999999999655	11.160012190227038	0.42091138029564706	-0.016795109626519557
136.29999999999654	11.15909821110876	0.4206013733823192	-0.016797502831740307
136.39999999999654	11.158184672000028	0.4202913715337026	-0.016799895729040434
136.49999999999653	11.15727157306092	0.41998137489297505	-0.016802288317262513
136.59999999999653	11.15635891445128	0.4196713836032285	-0.016804680595250795
136.69999999999652	11.15544669633072	0.4193613978074705	-0.01680707256185118
136.79999999999652	11.154534918858616	0.4190514176486254	-0.01680946421591121
136.8999999999965	11.153623582194106	0.4187414432695353	-0.016811855556280057
136.9999999999965	11.152712686496093	0.4184314748129611	-0.016814246581808516
137.0999999999965	11.151802231923245	0.41812151242158413	-0.016816637291348975
137.1999999999965	11.150892218633993	0.4178115562380066	-0.016819027683755414
137.2999999999965	11.149982646786532	0.41750160640475303	-0.01682141775788339
137.39999999999648	11.149073516538818	0.4171916630642714	-0.016823807512590026
137.49999999999648	11.148164828048575	0.41688172635893406	-0.016826196946733995
137.59999999999647	11.147256581473284	0.4165717964310388	-0.01682858605917551
137.69999999999646	11.146348776970195	0.41626187342281	-0.016830974848776315
137.79999999999646	11.145441414696315	0.4159519574763997	-0.01683336331439966
137.89999999999645	11.144534494808415	0.4156420487338883	-0.016835751454910303
137.99999999999645	11.14362801746303	0.4153321473372862	-0.016838139269174497
138.09999999999644	11.142721982816452	0.41502225342853405	-0.016840526756059966
138.19999999999644	11.14181639102474	0.41471236714950444	-0.016842913914435906
138.29999999999643	11.140911242243712	0.41440248864200246	-0.016845300743172968
138.39999999999642	11.140006536628945	0.41409261804776687	-0.016847687241143248
138.49999999999642	11.13910227433578	0.413782755508471	-0.016850073407220275
138.5999999999964	11.138198455519317	0.41347290116572366	-0.016852459240279
138.6999999999964	11.137295080334416	0.4131630551610703	-0.01685484473919578
138.7999999999964	11.136392148935698	0.4128532176359938	-0.016857229902848374
138.8999999999964	11.135489661477544	0.4125433887319153	-0.016859614730115935
138.9999999999964	11.134587618114095	0.4122335685901954	-0.01686199921987899
139.09999999999638	11.133686018999247	0.41192375735213477	-0.01686438337101943
139.19999999999638	11.132784864286663	0.4116139551589753	-0.01686676718242051
139.29999999999637	11.131884154129757	0.4113041621519009	-0.016869150652966826
139.39999999999637	11.130983888681708	0.4109943784720384	-0.016871533781544306
139.49999999999636	11.130084068095451	0.4106846042604584	-0.01687391656704021
139.59999999999636	11.129184692523678	0.4103748396581761	-0.016876299008343112
139.69999999999635	11.128285762118841	0.41006508480615245	-0.016878681104342888
139.79999999999634	11.127387277033147	0.4097553398452945	-0.016881062853930713
139.89999999999634	11.126489237418564	0.4094456049164567	-0.016883444255999042
139.99999999999633	11.125591643426814	0.4091358801604415	-0.01688582530944161
140.09999999999633	11.124694495209377	0.40882616571800023	-0.01688820601315342
140.19999999999632	11.123797792917493	0.4085164617298339	-0.01689058636603072
140.29999999999632	11.122901536702154	0.40820676833659414	-0.016892966366971015
140.3999999999963	11.122005726714109	0.40789708567888383	-0.01689534601487305
140.4999999999963	11.121110363103865	0.40758741389725794	-0.016897725308636785
140.5999999999963	11.120215446021684	0.40727775313222436	-0.016900104247163407
140.6999999999963	11.119320975617581	0.4069681035242446	-0.016902482829355314
140.7999999999963	11.11842695204133	0.4066584652137348	-0.016904861054116097
140.89999999999628	11.11753337544246	0.40634883834106605	-0.016907238920350547
140.99999999999628	11.116640245970249	0.4060392230465656	-0.016909616426964636
141.09999999999627	11.115747563773738	0.4057296194705173	-0.0169119935728655
141.19999999999627	11.114855329001715	0.4054200277531625	-0.01691437035696146
141.29999999999626	11.113963541802727	0.4051104480347007	-0.01691674677816197
141.39999999999625	11.113072202325071	0.40480088045529034	-0.016919122835377647
141.49999999999625	11.112181310716801	0.40449132515504943	-0.01692149852752025
141.59999999999624	11.111290867125721	0.4041817822740563	-0.01692387385350266
141.69999999999624	11.11040087169939	0.40387225195235044	-0.016926248812238885
141.79999999999623	11.10951132458512	0.40356273432993284	-0.016928623402644047
141.89999999999623	11.108622225929972	0.403253229546767	-0.016930997623634376
141.99999999999622	11.107733575880763	0.4029437377427796	-0.016933371474127202
142.09999999999621	11.106845374584061	0.4026342590578609	-0.016935744953040944
142.1999999999962	11.105957622186185	0.40232479363186563	-0.016938118059295106
142.2999999999962	11.105070318833206	0.40201534160461366	-0.016940490791810262
142.3999999999962	11.104183464670946	0.4017059031158906	-0.01694286314950806
142.4999999999962	11.103297059844978	0.40139647830544833	-0.016945235131311208
142.5999999999962	11.102411104500627	0.40108706731300586	-0.01694760673614346
142.69999999999618	11.101525598782965	0.4007776702782497	-0.016949977962929623
142.79999999999617	11.100640542836816	0.4004682873408347	-0.016952348810595534
142.89999999999617	11.099755936806755	0.40015891864038466	-0.01695471927806807
142.99999999999616	11.098871780837104	0.3998495643164927	-0.01695708936427512
143.09999999999616	11.097988075071939	0.3995402245087221	-0.016959459068145593
143.19999999999615	11.09710481965508	0.39923089935660694	-0.016961828388609414
143.29999999999615	11.096222014730097	0.39892158899965235	-0.016964197324597502
143.39999999999614	11.09533966044031	0.3986122935773355	-0.01696656587504177
143.49999999999613	11.094457756928787	0.39830301322910594	-0.01696893403887513
143.59999999999613	11.093576304338344	0.3979937480943862	-0.016971301815031464
143.69999999999612	11.092695302811544	0.3976844983125724	-0.01697366920244563
143.79999999999612	11.091814752490697	0.39737526402303486	-0.01697603620005346
143.8999999999961	11.090934653517863	0.3970660453651184	-0.01697840280679174
143.9999999999961	11.090055006034845	0.39675684247814325	-0.01698076902159822
144.0999999999961	11.089175810183196	0.39644765550140526	-0.01698313484341159
144.1999999999961	11.088297066104214	0.39613848457417666	-0.01698550027117149
144.2999999999961	11.087418773938944	0.3958293298357065	-0.016987865303818486
144.39999999999608	11.086540933828175	0.3955201914252212	-0.01699022994029408
144.49999999999608	11.085663545912443	0.39521106948192497	-0.0169925941795407
144.59999999999607	11.08478661033203	0.39490196414500045	-0.016994958020501688
144.69999999999607	11.083910127226961	0.3945928755536091	-0.016997321462121295
144.79999999999606	11.083034096737007	0.3942838038468918	-0.01699968450334468
144.89999999999606	11.082158519001686	0.3939747491639693	-0.0170020471431179
144.99999999999605	11.081283394160254	0.39366571164394265	-0.017004409380387907
145.09999999999604	11.080408722351716	0.39335669142589375	-0.01700677121410254
145.19999999999604	11.079534503714822	0.39304768864888584	-0.017009132643210526
145.29999999999603	11.078660738388061	0.39273870345196393	-0.017011493666661458
145.39999999999603	11.077787426509667	0.39242973597415526	-0.017013854283405804
145.49999999999602	11.076914568217617	0.39212078635446973	-0.0170162144923949
145.59999999999602	11.076042163649632	0.3918118547319005	-0.01701857429258094
145.699999999996	11.075170212943172	0.39150294124542423	-0.01702093368291697
145.799999999996	11.074298716235443	0.39119404603400165	-0.01702329266235689
145.899999999996	11.073427673663389	0.39088516923657796	-0.01702565122985544
145.999999999996	11.072557085363698	0.39057631099208334	-0.017028009384368197
146.099999999996	11.071686951472799	0.39026747143943324	-0.017030367124851578
146.19999999999598	11.070817272126861	0.3899586507175289	-0.017032724450262823
146.29999999999598	11.069948047461795	0.3896498489652577	-0.017035081359559993
146.39999999999597	11.06907927761325	0.3893410663214936	-0.017037437851701975
146.49999999999596	11.068210962716618	0.3890323029250978	-0.01703979392564846
146.59999999999596	11.06734310290703	0.38872355891491844	-0.017042149580359958
146.69999999999595	11.066475698319357	0.38841483442979186	-0.01704450481479777
146.79999999999595	11.065608749088206	0.3881061296085424	-0.017046859627924002
146.89999999999594	11.064742255347928	0.387797444589983	-0.017049214018701558
146.99999999999594	11.06387621723261	0.38748877951291555	-0.017051567986094123
147.09999999999593	11.063010634876075	0.3871801345161313	-0.017053921529066172
147.19999999999592	11.062145508411891	0.38687150973841117	-0.017056274646582957
147.29999999999592	11.06128083797336	0.3865629053185261	-0.017058627337610505
147.3999999999959	11.060416623693518	0.3862543213952376	-0.01706097960111562
147.4999999999959	11.059552865705145	0.3859457581072978	-0.017063331436065865
147.5999999999959	11.058689564140755	0.38563721559345016	-0.01706568284142957
147.6999999999959	11.057826719132597	0.3853286939924294	-0.01706803381617582
147.7999999999959	11.05696433081266	0.38502019344296234	-0.017070384359274455
147.89999999999588	11.056102399312666	0.38471171408376775	-0.017072734469696062
147.99999999999588	11.055240924764076	0.384403256053557	-0.017075084146411977
148.09999999999587	11.054379907298085	0.38409481949103436	-0.017077433388394278
148.19999999999587	11.053519347045622	0.38378640453489715	-0.017079782194615773
148.29999999999586	11.052659244137356	0.38347801132383624	-0.01708213056405001
148.39999999999586	11.051799598703685	0.3831696399965363	-0.017084478495671258
148.49999999999585	11.050940410874746	0.38286129069167607	-0.01708682598845452
148.59999999999584	11.050081680780409	0.38255296354792884	-0.017089173041375513
148.69999999999584	11.049223408550274	0.3822446587039625	-0.01709151965341068
148.79999999999583	11.048365594313681	0.3819363762984401	-0.017093865823537165
148.89999999999583	11.0475082381997	0.3816281164700198	-0.01709621155073283
148.99999999999582	11.046651340337135	0.3813198793573557	-0.017098556833976243
149.09999999999582	11.045794900854522	0.38101166509909745	-0.017100901672246673
149.1999999999958	11.044938919880131	0.3807034738338912	-0.017103246064524086
149.2999999999958	11.044083397541963	0.3803953057003793	-0.017105590009789142
149.3999999999958	11.04322833396775	0.3800871608372012	-0.0171079335070232
149.4999999999958	11.042373729284959	0.37977903938299296	-0.017110276555208297
149.5999999999958	11.041519583620786	0.37947094147638816	-0.017112619153327163
149.69999999999578	11.04066589710216	0.37916286725601794	-0.017114961300363205
149.79999999999578	11.03981266985574	0.37885481686051115	-0.017117302995300506
149.89999999999577	11.038959902007914	0.37854679042849476	-0.01711964423712383
149.99999999999577	11.038107593684803	0.37823878809859407	-0.017121985024818608
150.09999999999576	11.037255745012255	0.3779308100094329	-0.017124325357370938
150.19999999999575	11.03640435611585	0.3776228562996339	-0.017126665233767584
150.29999999999575	11.035553427120899	0.3773149271078187	-0.017129004652995973
150.39999999999574	11.034702958152437	0.3770070225726084	-0.017131343614044187
150.49999999999574	11.033852949335232	0.3766991428326234	-0.01713368211590097
150.59999999999573	11.033003400793781	0.37639128802648397	-0.017136020157555713
150.69999999999573	11.032154312652306	0.37608345829281037	-0.017138357737998457
150.79999999999572	11.031305685034761	0.37577565377022293	-0.01714069485621989
150.8999999999957	11.030457518064823	0.37546787459734254	-0.017143031511211347
150.9999999999957	11.029609811865901	0.37516012091279066	-0.017145367701964793
151.0999999999957	11.02876256656113	0.37485239285518956	-0.017147703427472846
151.1999999999957	11.027915782273372	0.3745446905631626	-0.017150038686728746
151.2999999999957	11.027069459125212	0.37423701417533434	-0.017152373478726373
151.39999999999569	11.026223597238966	0.3739293638303308	-0.017154707802460235
151.49999999999568	11.025378196736675	0.3736217396667798	-0.017157041656925463
151.59999999999567	11.024533257740105	0.3733141418233108	-0.01715937504111782
151.69999999999567	11.023688780370746	0.37300657043855534	-0.017161707954033677
151.79999999999566	11.022844764749815	0.37269902565114726	-0.017164040394670038
151.89999999999566	11.022001210998255	0.3723915075997228	-0.017166372362024514
151.99999999999565	11.021158119236732	0.37208401642292066	-0.017168703855095335
152.09999999999565	11.020315489585636	0.3717765522593825	-0.017171034872881342
152.19999999999564	11.019473322165082	0.3714691152477527	-0.017173365414381983
152.29999999999563	11.018631617094908	0.37116170552667893	-0.017175695478597312
152.39999999999563	11.017790374494677	0.37085432323481204	-0.017178025064527987
152.49999999999562	11.016949594483673	0.3705469685108063	-0.01718035417117527
152.59999999999562	11.016109277180906	0.37023964149331967	-0.01718268279754102
152.6999999999956	11.015269422705105	0.3699323423210138	-0.017185010942627695
152.7999999999956	11.014430031174722	0.3696250711325542	-0.017187338605438345
